date,campaign_id,campaign_name,channel,region,device,age_group,impressions,clicks,leads,conversions,spend,revenue
2025-05-10,CMP-1013,Abandoned Cart Sequence,Email Marketing,Central,Mobile,45-54,8506,1008,159,99,70.57,8626.86
2025-04-09,CMP-1009,Influencer Collab Push,Instagram Ads,West,Mobile,25-34,8904,195,10,6,156.12,393.84
2025-02-01,CMP-1010,Story Ads - Product Launch,Instagram Ads,Central,Mobile,45-54,1355,40,,1,60.3,108.17
2025-04-19,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,Central,Mobile,25-34,2986,43,4,2,202.12,303.14
2025-01-15,CMP-1014,VIP Customer Offers,Email Marketing,North,Desktop,45-54,21754,1934,281,206,135.43,19547.34
2025-04-19,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,North,Mobile,18-24,40549,738,24,16,399.06,1949.6
2025-04-07,CMP-1013,Abandoned Cart Sequence,Email Marketing,South,Desktop,45-54,5816,705,79,58,49.35,4303.6
2025-02-01,CMP-1013,Abandoned Cart Sequence,Email Marketing,North,Mobile,35-44,6789,918,,67,73.46,4553.99
2025-02-04,CMP-1008,Display Remarketing,Google Ads,West,Desktop,18-24,1807,47,5,3,67.81,326.49
2025-04-16,CMP-1011,Carousel - Best Sellers,Instagram Ads,West,Mobile,18-24,3416,109,3,2,93.84,134.42
2025-06-12,CMP-1018,Pre-roll - Product Demo,YouTube Ads,North,Desktop,45-54,29344,537,22,13,402.9,1011.92
2025-01-03,CMP-1018,Pre-roll - Product Demo,YouTube Ads,East,Mobile,55+,22222,260,9,6,216.04,467.64
2025-03-07,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,East,Tablet,45-54,1087,36,,1,53.84,104.66
2025-01-16,CMP-1005,Search - Brand Terms,Google Ads,North,Mobile,35-44,2576,134,12,8,237.73,1105.6
2025-03-03,CMP-1011,Carousel - Best Sellers,Instagram Ads,North,Desktop,45-54,7124,166,6,4,138.4,279.2
2025-06-12,CMP-1022,Top Tier Affiliates,Affiliate Marketing,South,Tablet,55+,80080,993,141,82,347.61,9698.96
2025-01-19,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,South,Tablet,45-54,42528,740,,10,407.18,635.2
2025-01-27,CMP-1007,Shopping Campaign,Google Ads,North,Tablet,18-24,4742,184,24,16,432.75,1806.24
2025-06-23,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,South,Desktop,45-54,1407,39,1,0,51.94,0
2025-01-16,CMP-1012,Weekly Newsletter,email marketing,West,Mobile,35-44,10725,1183,183,122,165.7,8810.84
2025-03-26,CMP-1012,Weekly Newsletter,Email Marketing,North,Tablet,35-44,50100,4479,629,493,268.76,40573.9
2025-05-15,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,East,Mobile,25-34,1527,22,1,1,118.12,183.58
2025-03-04,CMP-1001,Summer Sale Blast,Facebook Ads,Central,Mobile,55+,12645,239,11,8,210.78,713.84
2025-01-23,CMP-1001,Summer Sale Blast,Facebook Ads,South,Desktop,18-24,12067,216,15,10,192.53,638.4
2025-06-11,CMP-1007,Shopping Campaign,Google Ads,West,Mobile,45-54,5195,199,21,15,513.69,1729.2
2025-05-02,CMP-1018,Pre-roll - Product Demo,YouTube Ads,West,Desktop,35-44,12731,275,5,4,215.04,347.44
2025-01-02,CMP-1009,Influencer Collab Push,Instagram Ads,North,Mobile,35-44,8691,259,9,7,205.14,496.58
2025-01-03,CMP-1011,Carousel - Best Sellers,Instagram Ads,North,Tablet,45-54,5353,121,5,3,129.75,255.12
2025-04-08,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,East,Tablet,45-54,1273,41,1,0,57.78,0
2025-01-28,CMP-1005,Search - Brand Terms,Google Ads,North,Mobile,25-34,4632,227,21,12,275.25,1431.36
2025-03-06,CMP-1007,Shopping Campaign,google ads,Central,Tablet,18-24,4832,245,22,14,301.8,1149.96
2025-04-10,CMP-1014,VIP Customer Offers,Email Marketing,Central,Desktop,18-24,9989,942,148,102,132.02,9038.22
2025-06-20,CMP-1012,Weekly Newsletter,Email Marketing,West,Desktop,35-44,11647,1343,133,96,188.15,9026.88
2025-05-14,CMP-1008,Display Remarketing,Google Ads,West,Tablet,55+,1028,43,3,2,62.49,225.84
2025-04-23,CMP-1020,Gen Z Engagement Drive,TikTok Ads,North,Mobile,25-34,2535,72,2,1,57,64.23
2025-01-14,CMP-1013,Abandoned Cart Sequence,Email Marketing,Central,Tablet,35-44,3739,414,82,49,53.9,3217.34
2025-05-01,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,East,Desktop,45-54,5875,47,5,2,245.92,326.44
2025-01-27,CMP-1010,Story Ads - Product Launch,Instagram Ads,North,Mobile,55+,1753,37,1,1,44.28,93.36
2025-02-06,CMP-1014,VIP Customer Offers,Email Marketing,West,Mobile,45-54,11696,1448,,155,130.33,10623.7
2025-05-10,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,Central,Tablet,25-34,42891,712,27,16,420.3,1329.28
2025-03-11,CMP-1007,Shopping Campaign,Google Ads,West,Desktop,25-34,3598,131,18,10,342.64,1022.6
2025-06-14,CMP-1012,Weekly Newsletter,Email Marketing,West,Mobile,35-44,22471,3328,977,567,332.85,53303.67
2025-01-02,CMP-1001,Summer Sale Blast,Facebook Ads,North,Desktop,55+,8210,211,6,5,209.61,438.8
2025-05-30,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,North,Tablet,45-54,20337,301,7,4,329.08,458.88
2025-05-21,CMP-1011,Carousel - Best Sellers,Instagram Ads,South,Tablet,45-54,2595,68,2,2,105.02,155.38
2025-03-14,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,South,Tablet,18-24,3090,34,2,1,126.93,290.89
2025-05-08,CMP-1009,Influencer Collab Push,Instagram Ads,North,Tablet,18-24,9068,185,9,6,176.06,394.44
2025-04-28,CMP-1015,Win-back Campaign,Email Marketing,East,Mobile,25-34,21461,3157,327,266,315.78,22078
2025-05-23,CMP-1013,Abandoned Cart Sequence,Email Marketing,Central,Tablet,35-44,8040,829,132,97,74.69,8866.77
2025-05-18,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,North,Tablet,25-34,2613,46,1,1,51.67,76.92
2025-06-03,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,Central,Tablet,45-54,4215,43,3,2,225.52,488.52
2025-02-16,CMP-1008,Display Remarketing,Google Ads,West,Mobile,35-44,1156,31,2,1,59.26,145.44
2025-04-17,CMP-1020,Gen Z Engagement Drive,TikTok Ads,South,Tablet,18-24,3789,83,3,2,65.48,113.76
2025-04-18,CMP-1014,VIP Customer Offers,Email Marketing,Central,Desktop,35-44,15765,1668,159,107,100.12,7640.87
2025-02-08,CMP-1004,Brand Awareness Q2,Facebook Ads,North,,45-54,2436,67,3,2,96.55,160.68
2025-06-27,CMP-1018,Pre-roll - Product Demo,YouTube Ads,Central,Desktop,25-34,29358,458,12,9,298.34,968.67
2025-03-05,CMP-1020,Gen Z Engagement Drive,TikTok Ads,Central,Desktop,55+,4827,154,5,4,61.97,224.56
2025-02-24,CMP-1022,Top Tier Affiliates,Affiliate Marketing,West,Mobile,18-24,17756,467,28,16,243.27,1878.08
2025-06-06,CMP-1012,Weekly Newsletter,Email Marketing,Central,,18-24,45574,6066,888,666,363.98,47292.66
2025-01-31,CMP-1013,Abandoned Cart Sequence,Email Marketing,North,Mobile,35-44,2906,372,65,43,48.39,2705.99
2025-03-24,CMP-1015,Win-back Campaign,Email Marketing,South,Desktop,55+,15056,2147,347,204,300.61,12160.44
2025-02-28,CMP-1020,Gen Z Engagement Drive,TikTok Ads,East,Mobile,25-34,1471,54,1,0,49.23,0
2025-02-13,CMP-1006,Search - Generic Terms,google ads,East,Tablet,45-54,4328,187,22,16,337.06,1741.92
2025-04-15,CMP-1014,VIP Customer Offers,Email Marketing,South,Mobile,45-54,15187,1414,175,145,113.15,8405.65
2025-06-23,CMP-1014,VIP Customer Offers,email marketing,Central,Tablet,55+,5249,737,91,72,95.92,4877.28
2025-04-01,CMP-1012,Weekly Newsletter,Email Marketing,West,Tablet,35-44,14936,2127,444,248,255.31,13657.36
2025-02-24,CMP-1009,Influencer Collab Push,Instagram Ads,Central,Tablet,55+,5287,184,5,2,245.62,213.98
2025-02-09,CMP-1012,Weekly Newsletter,Email Marketing,North,Mobile,18-24,47030,3960,340,245,237.61,22821.75
2025-04-25,CMP-1006,Search - Generic Terms,Google Ads,Central,Mobile,45-54,2784,137,12,8,359.64,1057.52
2025-01-24,CMP-1003,New Customer Acquisition,Facebook Ads,West,Mobile,45-54,5359,164,8,5,159.35,446.25
2025-06-22,CMP-1015,Win-back Campaign,Email Marketing,East,Desktop,45-54,21407,2372,414,261,308.37,15007.5
2025-03-12,CMP-1012,Weekly Newsletter,email marketing,South,Tablet,35-44,11747,1452,156,110,159.81,7972.8
2025-01-11,CMP-1013,Abandoned Cart Sequence,Email Marketing,West,Desktop,45-54,6389,798,147,82,47.91,5891.7
2025-01-25,CMP-1008,Display Remarketing,Google Ads,North,Tablet,35-44,1124,46,5,3,95.84,386.07
2025-03-05,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,Central,Desktop,25-34,18034,211,6,3,251.73,359.79
2025-03-14,CMP-1004,Brand Awareness Q2,Facebook Ads,South,Mobile,35-44,1832,57,4,2,90.12,125.26
2025-03-06,CMP-1014,VIP Customer Offers,Email Marketing,North,Tablet,35-44,19486,2163,359,216,151.47,11983.68
2025-05-15,CMP-1022,Top Tier Affiliates,Affiliate Marketing,South,Tablet,35-44,36560,574,38,29,269.97,3937.62
2025-06-16,CMP-1011,Carousel - Best Sellers,Instagram Ads,South,Mobile,45-54,3666,99,,2,158.08,120.18
2025-05-02,CMP-1022,Top Tier Affiliates,Affiliate Marketing,East,Tablet,25-34,25109,457,41,24,329.45,2597.76
2025-05-18,CMP-1013,Abandoned Cart Sequence,Email Marketing,North,Mobile,18-24,3930,546,110,64,54.66,5940.48
2025-06-22,CMP-1004,Brand Awareness Q2,facebook ads,Central,Desktop,45-54,7375,118,5,3,136.56,314.46
2025-06-27,CMP-1010,Story Ads - Product Launch,Instagram Ads,East,Tablet,45-54,1388,49,2,1,60.32,104.19
2025-01-06,CMP-1006,Search - Generic Terms,Google Ads,South,Mobile,55+,4165,217,26,17,340.72,1567.06
2025-01-15,CMP-1011,Carousel - Best Sellers,Instagram Ads,Central,Tablet,18-24,3211,123,6,4,94.91,278.44
2025-02-25,CMP-1011,Carousel - Best Sellers,Instagram Ads,West,Mobile,25-34,7061,137,4,2,134.9,133.14
2025-03-30,CMP-1020,Gen Z Engagement Drive,TikTok Ads,North,Mobile,45-54,3612,82,2,1,47.14,57.35
2025-05-20,CMP-1001,Summer Sale Blast,Facebook Ads,South,Desktop,55+,7816,136,7,5,211.42,377.15
2025-04-26,CMP-1013,Abandoned Cart Sequence,Email Marketing,North,Tablet,18-24,4543,453,48,34,68.08,2656.08
2025-04-02,CMP-1020,Gen Z Engagement Drive,TikTok Ads,West,Tablet,35-44,2698,109,5,3,46.97,179.01
2025-05-30,CMP-1010,Story Ads - Product Launch,Instagram Ads,North,Tablet,45-54,1508,51,2,1,65.44,74.81
2025-04-24,CMP-1006,Search - Generic Terms,Google Ads,South,Mobile,45-54,4063,141,15,10,286.57,1499.3
2025-06-07,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,North,Desktop,45-54,16896,98,15,8,491.4,2390.96
2025-06-05,CMP-1004,Brand Awareness Q2,Facebook Ads,Central,Mobile,45-54,7475,154,16,12,146.84,932.16
2025-02-20,CMP-1005,Search - Brand Terms,Google Ads,South,Mobile,18-24,3000,141,11,7,360.25,1021.3
2025-06-26,CMP-1009,Influencer Collab Push,Instagram Ads,West,Mobile,25-34,3795,126,5,3,177.07,285.84
2025-03-19,CMP-1018,Pre-roll - Product Demo,YouTube Ads,South,Desktop,25-34,13365,278,7,6,267.71,404.94
2025-04-06,CMP-1020,Gen Z Engagement Drive,TikTok Ads,North,Tablet,35-44,3123,114,2,1,46.75,60.06
2025-01-29,CMP-1008,Display Remarketing,Google Ads,East,Desktop,25-34,1203,39,2,1,75.9,114.43
2025-04-29,CMP-1006,Search - Generic Terms,Google Ads,East,Mobile,45-54,5957,283,30,21,354.22,2516.22
2025-04-11,CMP-1012,Weekly Newsletter,Email Marketing,West,Tablet,45-54,30160,2440,179,146,219.67,10295.92
2025-04-24,CMP-1005,Search - Brand Terms,Google Ads,East,Tablet,55+,4318,149,18,12,376.77,981
2025-06-20,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,South,Desktop,18-24,4687,30,2,1,190.63,207.5
2025-02-12,CMP-1014,VIP Customer Offers,Email Marketing,West,Desktop,35-44,6336,640,90,59,89.69,3711.69
2025-03-21,CMP-1009,Influencer Collab Push,Instagram Ads,Central,Mobile,18-24,4702,174,7,5,230.32,299.5
2025-04-21,CMP-1007,Shopping Campaign,Google Ads,West,Mobile,55+,5306,208,16,10,408.04,912.9
2025-05-16,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,South,Desktop,55+,2777,20,1,1,103.95,303.96
2025-02-14,CMP-1018,Pre-roll - Product Demo,YouTube Ads,East,Tablet,55+,24888,448,8,5,318.45,409.55
2025-05-11,CMP-1012,Weekly Newsletter,Email Marketing,West,Tablet,55+,39826,4604,598,444,230.21,39866.76
2025-04-24,CMP-1020,Gen Z Engagement Drive,TikTok Ads,Central,Desktop,45-54,3925,84,1,1,67,51.61
2025-04-02,CMP-1018,Pre-roll - Product Demo,YouTube Ads,East,Tablet,55+,19255,362,7,4,293.96,310.4
2025-03-08,CMP-1011,Carousel - Best Sellers,Instagram Ads,West,Mobile,35-44,7820,183,6,3,139.33,238.35
2025-06-22,CMP-1013,Abandoned Cart Sequence,Email Marketing,South,Tablet,25-34,3383,428,50,30,47.11,1815
2025-04-13,CMP-1013,Abandoned Cart Sequence,Email Marketing,Central,Mobile,45-54,5205,506,93,59,45.62,4997.3
2025-06-27,CMP-1001,Summer Sale Blast,Facebook Ads,South,Desktop,35-44,8896,258,15,9,312.33,717.93
2025-01-19,CMP-1010,Story Ads - Product Launch,instagram ads,East,Tablet,35-44,4293,82,4,2,77.74,202.26
2025-05-16,CMP-1018,Pre-roll - Product Demo,YouTube Ads,Central,Desktop,25-34,21945,485,11,9,271.78,725.22
2025-06-05,CMP-1008,Display Remarketing,Google Ads,South,Mobile,25-34,1993,59,6,4,108,375.84
2025-02-28,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,North,Desktop,35-44,16932,552,12,7,287.32,573.23
2025-03-15,CMP-1001,Summer Sale Blast,facebook ads,West,Tablet,35-44,10534,197,11,7,321.43,523.18
2025-03-11,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,South,Desktop,45-54,20218,463,28,19,148.4,2340.42
2025-05-02,CMP-1013,Abandoned Cart Sequence,Email Marketing,South,Mobile,25-34,12645,1195,145,110,71.75,8900.1
2025-06-26,CMP-1015,Win-back Campaign,email marketing,West,Mobile,18-24,40703,5499,546,384,330,22513.92
2025-04-06,CMP-1020,Gen Z Engagement Drive,TikTok Ads,North,Tablet,35-44,3123,114,2,1,46.75,60.06
2025-06-03,CMP-1015,Win-back Campaign,Email Marketing,North,Tablet,55+,21337,2712,563,330,406.9,29907.9
2025-03-27,CMP-1011,Carousel - Best Sellers,Instagram Ads,East,Tablet,55+,2956,102,4,3,158.92,185.79
2025-02-01,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,South,Tablet,45-54,1401,37,2,1,46.83,87.83
2025-01-27,CMP-1014,VIP Customer Offers,Email Marketing,South,Desktop,55+,7369,905,96,62,135.87,3532.76
2025-06-14,CMP-1003,New Customer Acquisition,Facebook Ads,West,Tablet,25-34,4354,135,,6,202.73,685.2
2025-02-05,CMP-1008,Display Remarketing,Google Ads,East,Mobile,55+,757,30,2,1,69.96,93.22
2025-06-26,CMP-1003,New Customer Acquisition,Facebook Ads,South,Tablet,25-34,3745,94,6,3,142.4,285.81
2025-05-20,CMP-1004,Brand Awareness Q2,facebook ads,South,Mobile,35-44,7658,121,7,5,120.13,442.6
2025-02-27,CMP-1015,Win-back Campaign,Email Marketing,West,Tablet,45-54,20041,2876,356,264,287.61,14723.28
2025-04-23,CMP-1006,Search - Generic Terms,Google Ads,North,Mobile,35-44,1504,88,8,4,215.78,472.48
2025-06-19,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,Central,Desktop,45-54,37486,686,18,12,349.97,1363.2
2025-02-17,CMP-1020,Gen Z Engagement Drive,TikTok Ads,South,Desktop,18-24,3056,103,3,2,65.49,133.62
2025-01-10,CMP-1022,Top Tier Affiliates,Affiliate Marketing,West,Tablet,25-34,11468,328,24,13,206.96,1701.44
2025-03-23,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,West,Tablet,25-34,10304,440,,7,334.81,320.88
2025-06-22,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,North,Desktop,18-24,1330,35,1,0,53.89,0
2025-06-12,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,Central,Desktop,18-24,21368,656,26,20,636.51,910.2
2025-02-04,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,East,Tablet,18-24,2816,40,3,2,149.96,453.88
2025-02-06,CMP-1005,Search - Brand Terms,Google Ads,West,Tablet,55+,1945,115,13,8,232.6,1016.72
2025-01-26,CMP-1001,Summer Sale Blast,Facebook Ads,Central,Desktop,18-24,6626,220,11,8,304.95,830.8
2025-06-10,CMP-1006,Search - Generic Terms,Google Ads,North,Mobile,35-44,4882,207,27,22,444.28,3158.32
2025-04-30,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,Central,Mobile,45-54,16479,323,20,16,148.78,1748.96
2025-05-23,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,South,Mobile,35-44,10862,63,6,3,265.04,476.76
2025-06-13,CMP-1006,Search - Generic Terms,google ads,West,Mobile,55+,3511,197,33,24,534.94,3114.48
2025-02-24,CMP-1012,Weekly Newsletter,Email Marketing,West,Tablet,45-54,17657,2096,219,132,251.64,11390.28
2025-03-01,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,Central,Mobile,25-34,5434,50,2,2,286.92,495.32
2025-05-13,CMP-1006,Search - Generic Terms,Google Ads,South,Desktop,45-54,6741,209,14,8,295.35,624.08
2025-02-17,CMP-1015,Win-back Campaign,Email Marketing,Central,Desktop,35-44,35803,3319,492,283,265.58,24315.36
2025-06-03,CMP-1001,Summer Sale Blast,Facebook Ads,North,Tablet,55+,23030,456,39,29,451.55,3018.32
2025-02-11,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,West,Mobile,25-34,18222,410,35,19,201.11,1797.97
2025-05-22,CMP-1012,Weekly Newsletter,Email Marketing,East,Mobile,25-34,21580,2894,454,265,173.7,25368.45
2025-06-28,CMP-1014,VIP Customer Offers,Email Marketing,Central,Tablet,45-54,9715,1330,251,144,93.14,13711.68
2025-04-10,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,East,Tablet,45-54,11536,398,11,8,302.62,597.12
2025-02-28,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,East,Tablet,18-24,13148,309,9,7,299.84,903.28
2025-04-28,CMP-1009,Influencer Collab Push,Instagram Ads,East,Desktop,35-44,8506,205,9,5,219.54,534.1
2025-05-30,CMP-1003,New Customer Acquisition,Facebook Ads,Central,Tablet,55+,3471,84,5,3,138.83,354.24
2025-03-05,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,North,,18-24,1865,25,1,1,119.8,155.17
2025-02-21,CMP-1015,Win-back Campaign,email marketing,East,Tablet,18-24,19785,2028,281,210,304.31,14042.7
2025-01-13,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,Central,Tablet,55+,20855,390,10,7,335.44,611.66
2025-02-07,CMP-1012,Weekly Newsletter,Email Marketing,Central,Tablet,35-44,12464,1765,245,160,211.9,10339.2
2025-04-29,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,South,Tablet,35-44,2698,34,2,1,221.89,315.35
2025-02-25,CMP-1008,Display Remarketing,Google Ads,Central,Desktop,35-44,2255,76,7,5,102.19,507.85
2025-06-09,CMP-1013,Abandoned Cart Sequence,Email Marketing,West,Mobile,18-24,4034,587,129,83,82.21,4998.26
2025-03-06,CMP-1022,Top Tier Affiliates,Affiliate Marketing,West,Tablet,55+,31111,448,26,19,291.8,2656.2
2025-06-11,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,Central,Desktop,55+,3773,40,,3,234.62,848.67
2025-06-09,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,West,Tablet,18-24,42365,788,37,23,614.86,2452.03
2025-06-06,CMP-1006,Search - Generic Terms,Google Ads,North,Tablet,45-54,4808,176,32,18,366.16,1890.36
2025-03-14,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,South,Mobile,55+,8095,51,4,2,293.73,655.5
2025-02-27,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,South,Mobile,35-44,1809,59,4,2,55.16,192.12
2025-03-02,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,North,Desktop,35-44,2789,53,3,2,74.05,174.6
2025-03-06,CMP-1011,Carousel - Best Sellers,Instagram Ads,West,Mobile,25-34,2443,76,2,1,104.41,58.42
2025-03-14,CMP-1013,Abandoned Cart Sequence,Email Marketing,South,Tablet,25-34,5905,701,117,68,49.12,3956.92
2025-03-18,CMP-1003,New Customer Acquisition,Facebook Ads,North,Desktop,55+,3194,107,4,2,148.78,207.76
2025-06-20,CMP-1007,Shopping Campaign,Google Ads,Central,Desktop,45-54,2818,168,24,14,371.7,1774.78
2025-02-12,CMP-1001,Summer Sale Blast,Facebook Ads,North,Tablet,35-44,11173,257,10,7,250.24,612.71
2025-02-03,CMP-1013,Abandoned Cart Sequence,Email Marketing,West,Tablet,35-44,9211,771,79,49,46.29,4838.26
2025-04-17,CMP-1006,Search - Generic Terms,Google Ads,South,Desktop,35-44,2748,130,16,10,226.74,1301
2025-03-16,CMP-1013,Abandoned Cart Sequence,Email Marketing,South,Mobile,18-24,4691,533,56,43,74.73,4149.07
2025-01-09,CMP-1022,Top Tier Affiliates,Affiliate Marketing,East,,18-24,36811,508,31,17,370.95,1700.17
2025-03-08,CMP-1004,Brand Awareness Q2,Facebook Ads,West,Mobile,25-34,2852,83,5,3,97.05,213.21
2025-06-14,CMP-1007,Shopping Campaign,Google Ads,Central,Mobile,55+,8181,270,34,21,554.26,2420.67
2025-04-18,CMP-1008,Display Remarketing,Google Ads,South,Mobile,35-44,488,29,4,2,62.01,290.34
2025-03-26,CMP-1013,Abandoned Cart Sequence,Email Marketing,South,Tablet,55+,2556,363,47,33,43.6,2541.99
2025-04-26,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,Central,Desktop,45-54,28979,426,39,24,157.76,2450.88
2025-04-09,CMP-1003,New Customer Acquisition,Facebook Ads,South,Mobile,45-54,4319,111,8,4,132.5,413.92
2025-03-23,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,South,Desktop,25-34,25177,355,14,8,387.92,946.24
2025-03-01,CMP-1006,Search - Generic Terms,Google Ads,North,Tablet,35-44,3646,163,20,11,281.2,1053.69
2025-01-08,CMP-1007,Shopping Campaign,Google Ads,East,,25-34,2860,109,7,4,-304.83,548.52
2025-03-15,CMP-1006,Search - Generic Terms,Google Ads,East,Mobile,18-24,4100,171,12,10,369.74,844.9
2025-02-25,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,North,Tablet,35-44,2433,55,3,2,56.78,199.24
2025-01-18,CMP-1014,VIP Customer Offers,Email Marketing,South,Tablet,55+,7383,996,182,113,99.67,8794.79
2025-04-20,CMP-1010,Story Ads - Product Launch,Instagram Ads,West,Tablet,55+,1984,50,2,1,50.5,63.56
2025-03-27,CMP-1003,New Customer Acquisition,Facebook Ads,East,Mobile,55+,8476,128,6,4,176.79,278.92
2025-05-07,CMP-1022,Top Tier Affiliates,Affiliate Marketing,West,Tablet,55+,13588,284,16,10,250.75,967.1
2025-02-07,CMP-1003,New Customer Acquisition,Facebook Ads,East,Mobile,35-44,7215,114,4,2,185.52,224.5
2025-04-03,CMP-1008,Display Remarketing,Google Ads,North,Mobile,18-24,642,37,4,2,78.68,198.58
2025-02-18,CMP-1010,Story Ads - Product Launch,Instagram Ads,South,Desktop,25-34,3004,61,2,1,57.68,70.13
2025-03-13,CMP-1008,Display Remarketing,Google Ads,Central,Mobile,35-44,1085,38,2,1,90.83,135.66
2025-03-28,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,West,Desktop,45-54,15268,313,6,5,338.22,642.95
2025-04-22,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,East,Mobile,55+,3586,33,3,2,188.1,529.86
2025-04-20,CMP-1015,Win-back Campaign,Email Marketing,South,Mobile,45-54,18356,2691,242,180,296.06,13921.2
